,bathroomcnt,bedroomcnt,taxvaluedollarcnt,taxamount,calculatedfinishedsquarefeet,yearbuilt,fips
21841,1.0,2.0,120032.0,1546.18,756.0,1910.0,6037.0
21842,2.0,3.0,465504.0,4117.96,1406.0,1973.0,6059.0
21843,1.0,3.0,63400.0,1066.16,1122.0,1951.0,6037.0
21844,1.0,3.0,271472.0,3556.38,1138.0,1950.0,6037.0
21845,1.5,3.0,385793.0,5140.7,1000.0,1955.0,6059.0
21846,2.0,4.0,242253.0,3048.8,1203.0,1955.0,6059.0
21847,3.0,3.0,199564.0,3307.35,2523.0,2005.0,6037.0
21848,1.0,2.0,219872.0,2947.33,888.0,1950.0,6037.0
21849,2.0,4.0,499540.0,6293.86,1406.0,1944.0,6037.0
21850,2.0,4.0,397288.0,4590.98,1681.0,1964.0,6059.0
21851,1.5,3.0,538477.0,6305.44,982.0,1954.0,6059.0
21852,1.0,2.0,145929.0,1836.21,759.0,1922.0,6037.0
21853,1.0,3.0,47786.0,926.18,1699.0,1926.0,6037.0
21854,5.0,5.0,3766266.0,42132.88,7105.0,2011.0,6037.0
21855,2.0,2.0,74925.0,1061.71,1356.0,1951.0,6037.0
21856,2.0,4.0,343943.0,4173.47,2692.0,1906.0,6037.0
21857,2.0,3.0,89086.0,1239.57,1324.0,1987.0,6037.0
21858,2.0,4.0,190998.0,2420.36,1464.0,1971.0,6111.0
21859,2.0,4.0,365045.0,4785.52,1246.0,1954.0,6037.0
21860,2.0,3.0,182500.0,2382.05,1453.0,2004.0,6037.0
21861,2.0,3.0,286796.0,3712.05,1352.0,1961.0,6037.0
21862,2.0,4.0,300100.0,3274.16,1574.0,1978.0,6111.0
21863,1.0,2.0,177486.0,2843.19,864.0,1923.0,6037.0
21864,4.5,5.0,1534217.0,19402.0,4039.0,2005.0,6059.0
21865,3.0,4.0,532791.0,5508.48,2845.0,1990.0,6059.0
21866,2.0,3.0,385000.0,4820.15,1324.0,1956.0,6037.0
21867,2.0,3.0,339760.0,4083.6,1642.0,1953.0,6037.0
21868,1.0,2.0,57936.0,835.42,1028.0,1950.0,6037.0
21869,1.5,2.0,160681.0,1787.38,1204.0,1977.0,6059.0
21870,5.0,4.0,792869.0,18152.05,3918.0,2007.0,6037.0
21871,2.0,4.0,636000.0,7343.8,2279.0,1965.0,6059.0
21872,2.0,2.0,729315.0,8782.46,1730.0,1948.0,6037.0
21873,3.0,3.0,1295091.0,15523.67,2011.0,1948.0,6037.0
21874,2.5,3.0,742429.0,7770.7,1680.0,1972.0,6059.0
21875,3.0,4.0,888343.0,10602.86,2164.0,1957.0,6037.0
21876,2.0,3.0,59662.0,640.66,1248.0,1972.0,6059.0
21877,2.0,4.0,58979.0,1224.65,1440.0,1963.0,6037.0
21878,1.0,2.0,572459.0,6939.58,1220.0,1910.0,6037.0
21879,1.0,3.0,282021.0,4081.84,1056.0,1974.0,6037.0
21880,3.0,4.0,554500.0,6677.41,2711.0,2003.0,6037.0
21881,1.0,2.0,166237.0,2292.43,780.0,1950.0,6037.0
21882,1.0,2.0,614000.0,6510.8,1012.0,1948.0,6111.0
21883,1.0,3.0,390870.0,4842.97,936.0,1953.0,6037.0
21884,4.0,4.0,1167537.0,14183.2,2993.0,2007.0,6037.0
21885,2.5,3.0,812200.0,8387.46,2949.0,1976.0,6059.0
21886,2.0,4.0,508659.0,6368.52,1911.0,1966.0,6037.0
21887,4.0,4.0,1083852.0,10808.96,3663.0,2000.0,6059.0
21888,1.5,3.0,232685.0,2315.0,1174.0,1982.0,6059.0
21889,2.0,3.0,588764.0,7674.84,1964.0,2014.0,6037.0
21890,1.0,3.0,787437.0,9457.14,956.0,1925.0,6037.0
21891,3.0,5.0,516471.0,6364.42,3319.0,1927.0,6037.0
21892,2.0,4.0,103394.0,1427.52,1437.0,1955.0,6037.0
21893,1.0,1.0,234049.0,2924.13,645.0,1926.0,6037.0
21894,4.5,4.0,2922335.0,32057.22,3767.0,2004.0,6059.0
21895,2.0,3.0,270459.0,3656.08,1159.0,1955.0,6037.0
21896,1.0,3.0,58770.0,964.13,1968.0,1949.0,6037.0
21897,3.0,4.0,144996.0,3514.83,1861.0,1993.0,6037.0
21898,2.0,3.0,369684.0,4483.13,1548.0,1944.0,6037.0
21899,3.0,3.0,163714.0,2235.85,2409.0,1960.0,6037.0
21900,1.0,2.0,149703.0,1877.07,866.0,1966.0,6037.0
21901,1.0,2.0,47670.0,878.55,938.0,1948.0,6037.0
21902,3.0,3.0,695197.0,8030.96,2611.0,1961.0,6037.0
21903,2.0,3.0,135288.0,2246.04,1987.0,1994.0,6059.0
21904,1.0,2.0,202789.0,2410.74,728.0,1913.0,6037.0
21905,2.0,3.0,67012.0,1058.9,1436.0,1955.0,6059.0
21906,3.0,4.0,591890.0,8028.3,2691.0,1952.0,6037.0
21907,2.0,4.0,799845.0,9293.26,1744.0,1965.0,6037.0
21908,2.0,3.0,348097.0,3659.4,1166.0,1988.0,6111.0
21909,2.0,3.0,269236.0,4867.97,1855.0,2010.0,6037.0
21910,1.5,2.0,473623.0,5616.4,1086.0,1963.0,6059.0
21911,0.0,0.0,319396.0,4059.62,389.0,,6037.0
21912,2.0,4.0,148688.0,1925.53,2073.0,1977.0,6037.0
21913,2.0,4.0,223968.0,3036.91,2267.0,1975.0,6037.0
21914,5.5,5.0,1476301.0,15412.14,5896.0,1998.0,6059.0
21915,2.0,3.0,358236.0,4472.64,1639.0,1956.0,6037.0
21916,2.0,3.0,593000.0,7828.96,1202.0,1958.0,6037.0
21917,2.0,5.0,374367.0,4488.48,1789.0,1948.0,6037.0
21918,1.0,3.0,39948.0,758.12,1156.0,1947.0,6037.0
21919,3.0,4.0,349142.0,4128.44,1859.0,2005.0,6059.0
21920,1.0,2.0,236639.0,2909.79,1328.0,1938.0,6037.0
21921,3.0,5.0,487385.0,5310.44,2563.0,1963.0,6059.0
21922,1.0,2.0,165817.0,2012.49,916.0,1922.0,6037.0
21923,2.0,3.0,695446.0,7531.54,1876.0,1977.0,6059.0
21924,2.0,3.0,105763.0,1385.59,1134.0,1988.0,6037.0
21925,1.0,2.0,59383.0,756.75,1223.0,1950.0,6037.0
21926,4.5,4.0,1333213.0,13856.08,5032.0,1998.0,6059.0
21927,1.0,1.0,280000.0,3491.66,703.0,1907.0,6037.0
21928,2.0,3.0,396827.0,5356.45,1623.0,1957.0,6037.0
21929,4.0,4.0,2764876.0,33362.67,4018.0,1964.0,6037.0
21930,1.0,2.0,35579.0,774.8,864.0,1962.0,6037.0
21931,2.0,4.0,87615.0,1541.67,1926.0,1919.0,6037.0
21932,3.0,4.0,108206.0,1500.5,1980.0,1924.0,6037.0
21933,1.0,3.0,296996.0,3867.38,1190.0,1950.0,6037.0
21934,1.0,2.0,29353.0,487.3,936.0,1928.0,6037.0
21935,3.0,3.0,257976.0,3226.9,1452.0,1924.0,6037.0
21936,1.0,2.0,57734.0,1114.83,1289.0,1941.0,6037.0
21937,3.0,3.0,105571.0,2206.72,1523.0,1991.0,6037.0
21938,2.5,3.0,160316.0,1971.0,1529.0,1983.0,6059.0
21939,1.0,3.0,207028.0,2542.34,1604.0,1952.0,6037.0
21940,2.0,4.0,344000.0,4027.88,1233.0,1955.0,6111.0
21941,1.0,2.0,217829.0,2734.38,962.0,1929.0,6037.0
21942,2.0,3.0,710000.0,8630.84,1473.0,1957.0,6037.0
21943,2.0,3.0,506000.0,6346.89,1576.0,1955.0,6037.0
21944,4.0,4.0,573616.0,7536.31,3035.0,2008.0,6037.0
21945,2.0,4.0,104020.0,2015.5,1248.0,1955.0,6037.0
21946,2.0,3.0,237989.0,2532.76,1486.0,1974.0,6111.0
21947,3.0,5.0,761475.0,7864.8,2421.0,1995.0,6059.0
21948,2.0,3.0,67468.0,1070.03,1408.0,1954.0,6037.0
21949,2.0,2.0,165470.0,1719.74,1040.0,1970.0,6059.0
21950,2.0,3.0,587728.0,7063.08,1894.0,1977.0,6111.0
21951,3.0,4.0,518000.0,7683.54,1825.0,1997.0,6037.0
21952,2.0,3.0,186555.0,2409.86,1030.0,1956.0,6037.0
21953,2.0,4.0,139983.0,1802.75,2497.0,1964.0,6037.0
21954,2.0,2.0,107730.0,1449.96,1518.0,1968.0,6059.0
21955,2.5,4.0,507503.0,6619.92,2183.0,1989.0,6059.0
21956,3.0,3.0,366162.0,4586.16,1478.0,1996.0,6059.0
21957,3.0,2.0,423000.0,5004.72,2617.0,1940.0,6111.0
21958,3.0,3.0,672188.0,8134.13,1554.0,1948.0,6037.0
21959,3.0,3.0,360000.0,4324.98,1273.0,1980.0,6037.0
21960,2.0,4.0,83410.0,1784.13,1504.0,1978.0,6037.0
21961,1.0,2.0,46350.0,825.66,1435.0,1907.0,6037.0
21962,4.0,4.0,1018306.0,11245.24,3957.0,1988.0,6037.0
21963,5.0,4.0,1955835.0,23774.24,5337.0,1925.0,6037.0
21964,3.0,3.0,189000.0,3114.71,1717.0,1988.0,6037.0
21965,1.0,3.0,141772.0,1845.22,984.0,1921.0,6037.0
21966,2.0,3.0,173191.0,2193.38,1578.0,1942.0,6037.0
21967,2.0,4.0,95849.0,1296.19,1705.0,1960.0,6037.0
21968,1.0,2.0,237097.0,3094.25,1130.0,1950.0,6037.0
21969,2.0,3.0,77033.0,1098.62,1111.0,1960.0,6059.0
21970,2.0,4.0,80865.0,779.8,1880.0,1967.0,6059.0
21971,1.0,2.0,346957.0,4337.03,939.0,1955.0,6037.0
21972,2.0,3.0,296027.0,3745.42,1358.0,1955.0,6037.0
21973,3.0,4.0,648269.0,8011.85,3126.0,1979.0,6037.0
21974,2.0,4.0,533000.0,6512.93,1804.0,1959.0,6037.0
21975,2.5,3.0,439819.0,4622.38,2031.0,1989.0,6059.0
21976,2.0,3.0,74912.0,1406.54,1400.0,1972.0,6059.0
21977,2.0,4.0,57370.0,908.08,1313.0,1955.0,6059.0
21978,1.0,2.0,230652.0,2729.48,1288.0,1919.0,6059.0
21979,3.0,3.0,337391.0,4630.94,1710.0,1987.0,6037.0
21980,1.0,3.0,785000.0,8589.4,1321.0,1923.0,6059.0
21981,5.0,11.0,510400.0,9520.96,4012.0,1936.0,6037.0
21982,3.0,4.0,714000.0,8254.36,1804.0,1965.0,6037.0
21983,1.0,1.0,872323.0,9446.96,633.0,1947.0,6037.0
21984,3.0,4.0,454417.0,5256.78,2838.0,1964.0,6059.0
21985,4.0,5.0,378100.0,5403.58,3646.0,2005.0,6037.0
21986,2.0,4.0,266510.0,4800.42,2064.0,1947.0,6037.0
21987,3.0,4.0,1558135.0,18920.1,3957.0,1960.0,6037.0
21988,2.0,2.0,1967514.0,21797.72,1280.0,1937.0,6037.0
21989,1.0,2.0,324880.0,4042.46,1166.0,1911.0,6037.0
21990,1.0,2.0,324880.0,4042.46,1166.0,1911.0,6037.0
21991,3.0,4.0,557043.0,6592.08,2334.0,1976.0,6037.0
21992,1.0,2.0,112941.0,1496.89,800.0,1952.0,6037.0
21993,1.0,2.0,286279.0,3550.13,1099.0,1950.0,6037.0
21994,3.5,3.0,5805199.0,59071.3,3948.0,1960.0,6059.0
21995,2.5,4.0,701000.0,7964.74,2301.0,1976.0,6059.0
21996,3.0,3.0,1871269.0,61992.63,3672.0,1975.0,6037.0
21997,2.0,1.0,121197.0,1267.5,1748.0,1966.0,6059.0
21998,2.0,4.0,575636.0,6459.06,1775.0,1968.0,6059.0
21999,2.0,4.0,87769.0,1839.74,1604.0,1957.0,6037.0
22000,3.0,3.0,652323.0,8360.4,1745.0,1988.0,6037.0
22001,1.0,3.0,311979.0,3869.22,1168.0,1952.0,6059.0
22002,2.0,3.0,488153.0,5929.44,1262.0,1953.0,6037.0
22003,2.0,3.0,298390.0,3151.12,1344.0,1969.0,6059.0
22004,3.0,4.0,428955.0,5367.36,2700.0,1966.0,6037.0
22005,2.0,2.0,157722.0,2038.15,1536.0,1941.0,6037.0
22006,3.0,3.0,577500.0,7640.2,1945.0,1999.0,6037.0
22007,2.0,2.0,330000.0,3999.82,1098.0,1963.0,6059.0
22008,1.0,3.0,440436.0,5423.61,1078.0,1923.0,6037.0
22009,2.0,4.0,441632.0,6034.43,1706.0,1965.0,6037.0
22010,3.0,4.0,506688.0,7922.31,2481.0,2002.0,6037.0
22011,2.5,3.0,897999.0,2058.36,2473.0,1976.0,6059.0
22012,2.0,3.0,1461146.0,17646.43,1980.0,1929.0,6037.0
22013,3.0,4.0,1089556.0,17815.26,2776.0,2014.0,6059.0
22014,1.0,2.0,250000.0,3345.58,864.0,1972.0,6059.0
22015,2.0,4.0,500428.0,6431.65,1432.0,1954.0,6037.0
22016,2.0,3.0,426407.0,5037.48,1694.0,1956.0,6037.0
22017,3.0,3.0,444000.0,5480.87,1600.0,1985.0,6037.0
22018,2.0,3.0,504430.0,6096.8,1344.0,1949.0,6059.0
22019,2.0,4.0,306399.0,3850.81,1225.0,1955.0,6037.0
22020,2.0,3.0,175068.0,3054.58,1410.0,1994.0,6037.0
22021,4.5,5.0,1387000.0,19285.88,3037.0,2006.0,6059.0
22022,2.0,2.0,820743.0,10045.21,1504.0,1974.0,6037.0
22023,1.0,2.0,43648.0,553.53,988.0,1929.0,6037.0
22024,2.0,4.0,377968.0,4732.99,1679.0,1976.0,6037.0
22025,4.0,3.0,4932794.0,59284.11,3090.0,1955.0,6037.0
22026,3.0,4.0,1578000.0,17599.1,1874.0,1964.0,6037.0
22027,2.0,4.0,155480.0,2544.64,1392.0,1955.0,6037.0
22028,1.0,3.0,304586.0,4300.5,1246.0,1940.0,6037.0
22029,2.0,3.0,500009.0,6215.19,1787.0,1959.0,6037.0
22030,1.5,4.0,483706.0,5202.14,1776.0,1971.0,6111.0
22031,2.0,3.0,424568.0,5729.02,1529.0,1975.0,6037.0
22032,2.0,3.0,110386.0,1421.1,1538.0,1983.0,6037.0
22033,2.0,3.0,1192918.0,14437.17,1874.0,1925.0,6037.0
22034,3.0,3.0,663144.0,7798.14,2211.0,1964.0,6111.0
22035,1.0,3.0,406099.0,5117.93,1094.0,1953.0,6037.0
22036,2.0,3.0,355010.0,4207.9,1280.0,1986.0,6059.0
22037,1.0,3.0,48620.0,695.92,1416.0,1947.0,6037.0
22038,2.0,3.0,350424.0,4356.14,2223.0,1921.0,6037.0
22039,1.0,2.0,46515.0,1642.88,736.0,1947.0,6059.0
22040,2.0,3.0,524000.0,6407.65,1473.0,1952.0,6037.0
22041,1.5,3.0,387093.0,4666.26,1704.0,1953.0,6059.0
22042,3.0,3.0,1345206.0,14772.54,2013.0,1950.0,6059.0
22043,1.0,2.0,92656.0,1346.31,805.0,1922.0,6037.0
22044,3.0,2.0,1241558.0,13378.12,2095.0,1937.0,6059.0
22045,2.0,4.0,354620.0,4457.14,1472.0,1989.0,6111.0
22046,3.5,3.0,2587985.0,27509.68,3004.0,2008.0,6059.0
22047,2.0,3.0,449252.0,5282.22,1796.0,1955.0,6059.0
22048,2.0,3.0,459000.0,5725.92,1200.0,1950.0,6037.0
22049,4.0,6.0,1148056.0,13483.44,2910.0,1997.0,6059.0
22050,4.0,5.0,1522874.0,18228.74,4360.0,2003.0,6037.0
22051,1.0,2.0,256241.0,3223.62,1428.0,1904.0,6037.0
22052,2.0,2.0,452677.0,5024.08,1627.0,1952.0,6059.0
22053,4.0,4.0,6878585.0,70839.52,3936.0,1996.0,6059.0
22054,4.5,5.0,160180.0,2929.16,2746.0,1960.0,6059.0
22055,2.0,3.0,242700.0,3709.27,1590.0,2001.0,6037.0
22056,2.5,3.0,542963.0,5972.48,1737.0,1964.0,6059.0
22057,3.0,4.0,1376393.0,16245.91,5095.0,1987.0,6037.0
22058,2.0,3.0,341107.0,4290.41,1418.0,1951.0,6037.0
22059,2.0,3.0,403000.0,5422.32,1392.0,1966.0,6037.0
22060,4.5,4.0,2270000.0,24098.78,4664.0,1966.0,6059.0
22061,3.0,3.0,538000.0,6174.26,1620.0,1956.0,6059.0
22062,2.0,3.0,124330.0,1529.9,1120.0,1960.0,6037.0
22063,2.5,3.0,473303.0,5967.38,2167.0,1997.0,6111.0
22064,1.0,3.0,45201.0,835.98,1028.0,1952.0,6059.0
22065,2.0,4.0,136312.0,2439.97,2076.0,1969.0,6037.0
22066,2.0,3.0,636000.0,7190.3,1733.0,1975.0,6059.0
22067,1.0,3.0,428000.0,5259.03,1041.0,1950.0,6037.0
22068,3.0,3.0,737540.0,8100.77,1548.0,1993.0,6037.0
22069,2.0,3.0,262604.0,3197.64,2126.0,1957.0,6059.0
22070,2.0,3.0,810000.0,8977.62,1942.0,1951.0,6037.0
22071,2.0,3.0,134150.0,2454.22,1389.0,1998.0,6037.0
22072,1.0,2.0,382000.0,4542.48,859.0,1954.0,6059.0
22073,4.0,4.0,938110.0,11492.39,2571.0,1948.0,6037.0
22074,2.0,4.0,278712.0,3386.12,1455.0,1954.0,6059.0
22075,3.0,4.0,223530.0,3527.75,2257.0,2004.0,6037.0
22076,2.0,4.0,713087.0,8663.43,1996.0,1945.0,6037.0
22077,5.0,4.0,1357602.0,18125.85,4890.0,2008.0,6037.0
22078,2.5,4.0,88440.0,1255.94,1861.0,1965.0,6059.0
22079,2.0,3.0,265097.0,3691.33,1658.0,1925.0,6037.0
22080,3.0,4.0,427740.0,5260.91,2320.0,1920.0,6037.0
22081,3.0,3.0,244903.0,2475.88,1652.0,1986.0,6059.0
22082,2.5,2.0,360752.0,3745.5,1549.0,1986.0,6059.0
22083,2.0,4.0,173335.0,2232.92,1751.0,1963.0,6059.0
22084,2.0,4.0,104771.0,1391.21,1120.0,1935.0,6037.0
22085,2.5,4.0,840729.0,10507.0,2715.0,1998.0,6059.0
22086,0.0,0.0,270009.0,3230.88,,,6059.0
22087,0.0,0.0,7074075.0,81640.56,,,6059.0
22088,2.0,4.0,608000.0,7392.96,1514.0,1953.0,6037.0
22089,2.0,3.0,147400.0,2622.03,1247.0,1986.0,6037.0
22090,2.0,3.0,66884.0,1033.24,1292.0,1912.0,6037.0
22091,2.0,3.0,261391.0,3680.44,1410.0,1963.0,6037.0
22092,4.5,4.0,3952896.0,42850.54,4167.0,2004.0,6059.0
22093,2.0,2.0,227000.0,2880.49,960.0,1982.0,6037.0
22094,1.0,2.0,340483.0,4198.94,1122.0,1946.0,6037.0
22095,4.0,5.0,730882.0,8544.52,4112.0,1989.0,6037.0
22096,4.0,3.0,1009644.0,11613.97,2606.0,2000.0,6037.0
22097,2.0,2.0,88497.0,1241.36,984.0,1950.0,6037.0
22098,2.0,2.0,532700.0,6298.37,2180.0,1934.0,6037.0
22099,4.5,4.0,1423511.0,15759.76,4721.0,1999.0,6059.0
22100,2.0,3.0,81273.0,1851.96,1257.0,1957.0,6037.0
22101,4.0,5.0,1045165.0,12187.58,3417.0,1941.0,6037.0
22102,2.0,3.0,304599.0,3708.58,1159.0,1950.0,6037.0
22103,3.0,4.0,175069.0,3063.42,2815.0,2006.0,6037.0
22104,3.0,5.0,262387.0,4073.15,2792.0,2002.0,6037.0
22105,2.0,3.0,467918.0,5109.26,1330.0,1961.0,6059.0
22106,0.0,0.0,5461875.0,60905.26,,,6037.0
22107,2.0,3.0,261389.0,3216.95,1468.0,1949.0,6037.0
22108,2.0,3.0,122518.0,1389.55,1976.0,1936.0,6037.0
22109,1.0,3.0,1009272.0,11070.94,765.0,1962.0,6059.0
22110,3.0,4.0,853101.0,10457.19,3184.0,1902.0,6037.0
22111,1.0,3.0,253162.0,3178.72,1012.0,1944.0,6037.0
22112,1.0,4.0,78362.0,1119.36,1279.0,1954.0,6059.0
22113,1.0,2.0,204713.0,2456.04,1036.0,1905.0,6037.0
22114,2.0,3.0,2813257.0,33918.39,1962.0,1940.0,6037.0
22115,3.5,4.0,470093.0,5006.28,2767.0,1991.0,6111.0
22116,3.0,4.0,248773.0,3438.5,1583.0,1965.0,6037.0
22117,3.5,5.0,738029.0,7416.22,2838.0,1972.0,6059.0
22118,1.0,2.0,233426.0,3340.54,763.0,1928.0,6037.0
22119,2.5,4.0,391327.0,5717.72,2302.0,1998.0,6059.0
22120,3.0,4.0,1361492.0,16580.96,2255.0,1949.0,6037.0
22121,2.0,4.0,308852.0,3832.41,1362.0,1957.0,6037.0
22122,2.0,3.0,440000.0,5257.08,1107.0,1958.0,6059.0
22123,1.0,4.0,275866.0,3394.44,1419.0,1939.0,6037.0
22124,2.0,4.0,248526.0,4356.92,1120.0,1921.0,6037.0
22125,3.0,3.0,605393.0,7594.3,2412.0,1967.0,6037.0
22126,4.5,4.0,887051.0,15264.94,4077.0,2011.0,6111.0
22127,2.0,3.0,78234.0,1317.18,1469.0,1958.0,6037.0
22128,2.5,4.0,545303.0,6132.96,2300.0,1975.0,6059.0
22129,2.5,3.0,609149.0,6972.02,2069.0,2001.0,6111.0
22130,1.0,3.0,128210.0,1862.56,996.0,1956.0,6037.0
22131,2.5,4.0,467765.0,4838.46,2679.0,1990.0,6059.0
22132,2.0,4.0,201279.0,2792.45,1810.0,1965.0,6037.0
22133,2.0,3.0,38888.0,1393.78,1359.0,1943.0,6037.0
22134,2.0,3.0,288940.0,3277.74,1373.0,1959.0,6111.0
22135,1.0,3.0,31215.0,975.45,1044.0,1956.0,6037.0
22136,2.0,4.0,264000.0,4182.33,1870.0,1990.0,6037.0
22137,1.0,3.0,146947.0,2249.25,1218.0,1939.0,6037.0
22138,2.0,3.0,368391.0,4832.56,1847.0,1936.0,6037.0
22139,2.5,3.0,398085.0,3977.74,1270.0,1973.0,6059.0
22140,6.0,5.0,1144258.0,11599.32,6513.0,2000.0,6059.0
22141,2.0,3.0,61872.0,1259.24,1282.0,1940.0,6037.0
22142,3.0,4.0,680233.0,7679.08,2728.0,1989.0,6111.0
22143,2.0,3.0,771472.0,9763.74,1266.0,1953.0,6037.0
22144,2.0,1.0,1257123.0,15123.03,1923.0,1952.0,6037.0
22145,3.0,4.0,417532.0,4886.68,2468.0,1978.0,6111.0
22146,2.0,3.0,965071.0,11705.32,2080.0,1935.0,6037.0
22147,3.0,4.0,670000.0,7978.24,2490.0,1980.0,6111.0
22148,3.0,3.0,615000.0,7369.22,2002.0,1979.0,6037.0
22149,2.5,3.0,1298712.0,13091.46,2968.0,1980.0,6059.0
22150,2.0,2.0,246601.0,3030.17,1591.0,1940.0,6037.0
22151,3.0,4.0,552275.0,6923.16,2824.0,1968.0,6037.0
22152,1.0,1.0,735936.0,7467.38,1098.0,1955.0,6059.0
22153,3.0,5.0,177645.0,2432.55,2750.0,1969.0,6037.0
22154,2.0,3.0,401942.0,4694.9,1233.0,1961.0,6111.0
22155,3.0,4.0,566657.0,6764.9,2490.0,1935.0,6037.0
22156,2.5,3.0,744000.0,11446.32,2567.0,2003.0,6059.0
22157,3.5,4.0,1159000.0,16840.22,3453.0,2006.0,6059.0
22158,2.0,4.0,57683.0,999.68,1207.0,1975.0,6037.0
22159,1.5,2.0,464289.0,4661.84,1290.0,1977.0,6059.0
22160,2.5,5.0,573168.0,6504.7,2692.0,1966.0,6059.0
22161,2.0,2.0,229122.0,2266.42,1497.0,1972.0,6059.0
22162,1.0,3.0,195000.0,3541.96,1020.0,1922.0,6037.0
22163,5.0,5.0,2382947.0,27829.58,5322.0,1952.0,6037.0
22164,1.0,2.0,56326.0,1019.76,1132.0,1949.0,6037.0
22165,1.0,3.0,77594.0,1236.31,1004.0,1954.0,6037.0
22166,1.0,2.0,260700.0,3233.94,963.0,1920.0,6037.0
22167,1.0,2.0,365490.0,4410.28,879.0,1950.0,6037.0
22168,4.0,4.0,2700000.0,32442.94,2722.0,1957.0,6037.0
22169,1.0,3.0,227512.0,2895.38,1026.0,1950.0,6037.0
22170,1.0,3.0,121822.0,2000.15,803.0,1950.0,6037.0
22171,2.0,2.0,296463.0,3551.38,1078.0,1950.0,6111.0
22172,4.0,4.0,1386311.0,15249.8,3595.0,2012.0,6059.0
22173,2.0,3.0,180674.0,2845.48,2570.0,1966.0,6037.0
22174,3.0,3.0,444377.0,5649.2,1532.0,1998.0,6037.0
22175,2.0,3.0,198059.0,4292.33,1958.0,2007.0,6037.0
22176,3.5,4.0,939019.0,14702.96,3453.0,2006.0,6059.0
22177,3.5,4.0,939019.0,14702.96,3453.0,2006.0,6059.0
22178,3.0,5.0,210083.0,5031.24,3293.0,2006.0,6037.0
22179,2.0,3.0,557115.0,5886.52,1791.0,1962.0,6111.0
22180,1.0,2.0,187226.0,2395.47,1240.0,1925.0,6037.0
22181,2.0,4.0,274240.0,3119.15,1536.0,1943.0,6037.0
22182,2.5,4.0,401245.0,4321.9,2504.0,1966.0,6111.0
22183,3.0,5.0,605172.0,6391.66,2050.0,1966.0,6111.0
22184,1.0,2.0,483256.0,5950.46,1980.0,1951.0,6037.0
22185,1.0,2.0,128661.0,1756.14,930.0,1902.0,6059.0
22186,1.0,2.0,421294.0,4372.74,952.0,1927.0,6059.0
22187,6.0,3.0,1926024.0,26203.6,3129.0,1968.0,6037.0
22188,2.5,3.0,431713.0,4316.5,2478.0,1973.0,6059.0
22189,1.0,2.0,44271.0,883.74,838.0,1929.0,6037.0
22190,1.0,2.0,125200.0,1533.42,802.0,1927.0,6037.0
22191,2.0,3.0,147108.0,1436.5,1546.0,1976.0,6059.0
22192,1.0,3.0,37234.0,976.94,1448.0,1938.0,6037.0
22193,2.0,4.0,739371.0,7637.04,1836.0,1971.0,6059.0
22194,4.0,5.0,1809057.0,22110.87,4715.0,1994.0,6037.0
22195,3.0,4.0,761437.0,7723.92,2175.0,1976.0,6059.0
22196,2.0,4.0,171719.0,2091.88,1569.0,1970.0,6059.0
22197,4.0,4.0,569542.0,7017.39,2656.0,2013.0,6037.0
22198,2.0,3.0,221324.0,2931.06,936.0,1948.0,6037.0
22199,2.0,3.0,680217.0,7556.62,1440.0,1969.0,6059.0
22200,2.0,3.0,236242.0,2968.06,1214.0,1955.0,6037.0
22201,2.0,3.0,120500.0,1500.73,1235.0,1953.0,6037.0
22202,2.0,3.0,158000.0,2826.26,1004.0,1955.0,6037.0
22203,2.5,3.0,898759.0,10049.56,1927.0,1977.0,6059.0
22204,3.0,4.0,535820.0,6324.98,2434.0,1999.0,6111.0
22205,3.0,4.0,148658.0,1933.48,2110.0,1968.0,6037.0
22206,2.0,3.0,554000.0,6616.63,1388.0,1908.0,6037.0
22207,2.5,4.0,841000.0,8458.2,2602.0,1978.0,6059.0
22208,2.0,3.0,58351.0,1297.74,1296.0,1959.0,6037.0
22209,3.5,5.0,673355.0,7073.24,2613.0,1973.0,6059.0
22210,2.0,3.0,587301.0,6608.88,1122.0,1968.0,6037.0
22211,2.0,2.0,169169.0,2125.68,1831.0,1945.0,6037.0
22212,2.5,3.0,473893.0,4743.34,1800.0,1989.0,6059.0
22213,2.0,4.0,2690412.0,32186.65,1854.0,1956.0,6037.0
22214,2.0,3.0,256241.0,3354.32,1057.0,1963.0,6037.0
22215,3.0,3.0,1218300.0,13941.97,1927.0,1962.0,6037.0
22216,1.0,2.0,333000.0,3992.15,836.0,1972.0,6037.0
22217,3.0,4.0,1229209.0,14799.65,2303.0,1926.0,6037.0
22218,3.0,4.0,706784.0,8122.66,2677.0,2004.0,6059.0
22219,2.0,3.0,117848.0,2458.88,1680.0,1987.0,6037.0
22220,3.0,4.0,721121.0,6025.64,2654.0,1994.0,6059.0
22221,3.0,4.0,161204.0,2134.78,1884.0,1970.0,6037.0
22222,2.0,3.0,178000.0,2901.59,1302.0,1989.0,6037.0
22223,2.0,3.0,261075.0,2636.64,1240.0,1971.0,6059.0
22224,2.0,3.0,537000.0,6259.77,1316.0,1962.0,6037.0
22225,3.0,5.0,254730.0,3078.56,2098.0,1952.0,6037.0
22226,3.0,3.0,83830.0,1317.47,1885.0,1955.0,6037.0
22227,4.0,5.0,2489197.0,30026.4,4731.0,1928.0,6037.0
22228,7.0,6.0,1416301.0,14612.0,6511.0,1990.0,6059.0
